date,text,favorites,retweets
2014-05-29,First time in nyc since San frannn,0,0
2014-05-30,Like a warm toilet seat,0,0
2014-05-30,And better coffee #factsonly,1,0
2014-05-30,Starbucks needs better lids,0,0
2014-05-30,"You in her face, I let her breath",0,1
2014-05-30,since when is cheering during the entire anthem a thing,0,0
2014-05-31,yass bitch yass,0,1
2014-05-31,Damn shakira can still get it,1,0
2014-05-31,I love my gas station guy but man is it hard to bond with a gas station guy,0,0
2014-06-02,I take off and put on my watch at least 7 times a day,0,0
2014-06-02,Really pushing the limits of goodmorning by saying it now,1,0
2014-06-02,"I hate when blogs are all like ""more after the jump"" and then there's no jump"" #trustissues #drake",0,0
2014-06-02,Toews baby,0,0
2014-06-03,Uhhhh I'm just here for the foam roller,0,0
2014-06-03,So many bros with sleeveless shirts in the gym it must be summer,0,0
2014-06-03,Is this bonding!?,0,0
2014-06-03,Made eye contact with gas station guy from across the gas station,0,0
2014-06-03,Serendipity,0,0
2014-06-04,Feel bad for everyone on 80 west right now shits crazy,0,0
2014-06-05,Get to interview on time or stop to take a picture with the naked cowboy hmmmm,0,0
2014-06-05,Times square blowzzz,1,0
2014-06-06,First curl #biceps #doyoueven #curlsforgirls #bisforguys #pause #cleaneating #fitfam #eatcleantraindirty http://t.co/t7LSAkvlgG,1,0
2014-06-06,How do you politely tell people to move from behind your car,0,0
2014-06-07,But the foam rollers never felt so good,0,0
2014-06-07,Suprising amount of people in the gym,0,0
2014-06-07,Why do I wake up earlier than my usual alarm when it's Saturday...,0,0
2014-06-08,Hungover  as shit but someones gotta guard the lives at this soccer game http://t.co/Ixrq22BHmt,0,0
2014-06-08,F yeah kings,0,0
2014-06-08,If I Dusse so myself,0,0
2014-06-09,i couldn't be hungover from one beer...or could I,0,0
2014-06-09,strugglinnnn,0,0
2014-06-10,Long trafficky road outchea today,0,0
2014-06-10,"aint nobody tryna save ya,
baby get that paperr",0,0
2014-06-10,Looking good rangers,0,0
2014-06-11,I'm always like wow I'm in such a good mood! but then I remember it's just the coffee and then I'm sad,1,0
2014-06-12,Ahhh tbt kill it with fire,0,0
2014-06-12,Oh what a surprise 80 is terrible #rain #fog #umbrella #rihanna,0,0
2014-06-13,Yuck,0,0
2014-06-13,Warm protein shake,0,0
2014-06-14,golden retrievers are so basiccc #nohate #justfacts,1,0
2014-06-15,Crows are obnoxious,0,0
2014-06-16,That was incredible,0,0
2014-06-16,This is going to be a heartbreaker #USMNT,0,0
2014-06-16,But why does the coffee have to end,0,0
2014-06-17,Even the cleaning guy is gone,0,0
2014-06-17,Making eye contact with people in traffic while fancy is playing,1,0
2014-06-18,And by watching I mean listening to someone else watch it,0,0
2014-06-18,Watching this world cup game,0,0
2014-06-19,we be harvesting peas soon,0,0
2014-06-20,F outttaa hereee,0,0
2014-06-20,Should say lack of traffic,0,0
2014-06-20,Friday traffic &lt;&lt;&lt;&lt;3333333,0,0
2014-06-21,Life is gas brake gas brake gas brake,0,0
2014-06-23,Hell must be penn station packed with crying babies,0,0
2014-06-24,Yaas Greece yaas,0,0
2014-06-24,Woah what is this @ciphasounds playing money to blow and not the usual same 3 songs I love it,0,0
2014-06-24,Bad bitchhh,0,0
2014-06-24,"Today in a job interview I said I didn't hate EDM, I think I've finally sold out",2,0
2014-06-25,Yo'ing in traffic,0,0
2014-06-26,But hey I'm a regular,0,0
2014-06-26,And yes I am parked like an asshole at the pump,0,0
2014-06-26,19$ regular cash paleese,0,0
2014-06-26,Bonus: sleeveless shirts,0,0
2014-06-26,"Lifehackz: leaving work before 5, shaving only once a week, more caffeine",0,0
2014-06-26,Yeezus just rose againnn,0,0
2014-06-26,Yeah you like my nip slip,0,0
2014-06-26,"https://t.co/Tn7AQ3wHmb

ooo baby im excited",0,0
2014-06-27,I hear a baby,0,0
2014-06-28,the penalty kick: starring vince vaughn #BRAvsCHI,0,0
2014-06-29,Noooo greeecee,0,0
2014-06-29,Hoboken no jokin,0,0
2014-06-30,Thank you devils for buying out that contract finally #whenyouhavetimeuseit,0,0
2014-06-30,trey got dem crazy eyes,0,0
2014-06-30,damn @LilTunechi just fuckin killed that performance #hesback #carterV #beef,0,0
2014-07-01,"Overheard in the cafeteria: ""how's it going how's the tennis game""... awkward pause, ""oh right soccer""",0,0
2014-07-02,Air conditioningggg,0,0
2014-07-03,"Type the word ""decreased"" with one hand , it's awesome do it right now! #boredatwork #notreally #shouldbedoingwork",0,0
2014-07-04,Nothing better than turning off the 5am alarm,1,0
2014-07-05,"often, often, girl I do this often",0,0
2014-07-06,Feel like I'm going to throw up in joanne fabrics,0,0
2014-07-08,oh excuse me Shad Moss,0,0
2014-07-08,and listened to an Omarion/Bow Wow record O.o,1,0
2014-07-08,new music is so sparse lately I just downloaded a Lil Durk mixtape,2,0
2014-07-08,in 2 weeks,0,0
2014-07-08,montreal im comin for you,0,0
2014-07-09,Is it time to go home yet,1,0
2014-07-09,Somehow,0,0
2014-07-09,Bar A took all my money last night,0,0
2014-07-09,Way too hungover for a corporate environment,2,2
2014-07-12,lmao RT @SchamaNoel: How can Lebron leave the heat if it's still summer http://t.co/MflaFd0qv5,0,0
2014-07-13,"In any girls picture there is a 63% chance it has the caption: ""some girls aren't meant to be tamed,they are meant to run free""(paraphrased)",1,0
2014-07-13,Soccer lulls me to sleep zzzzzz,0,0
2014-07-13,i miss away messages,0,0
2014-07-14,What do bugs do when it storms?,0,0
2014-07-16,I fear I have grown tired of pickles,0,0
2014-07-16,"""These hoes ain't loyal"" - Mr Thomas about @uncleRazin",0,2
2014-07-17,Yuck,0,0
2014-07-17,Caffeine never fails to make me enjoy jay z / beyonce,0,0
2014-07-17,lordy lordy michael jordy,0,0
2014-07-17,Dempsey wearing Jordans with a suit I like it,0,0
2014-07-17,These espys seem a little racist at times #justsayin,0,0
2014-07-18,About to be in a different country for the first time,0,0
2014-07-18,Beer pressure,0,0
2014-07-18,Never thot I'd be in poughkeepsie again,0,0
2014-07-18,What does that even mean,0,0
2014-07-18,"This lady's shirt says ""I wanna man up all over myself """,0,0
2014-07-18,"What a great day, 11 hours of train leggoo",0,0
2014-07-20,Why is this train stuck in Albany,0,0
2014-07-21,ima be late for work and im completely exhausted..this new weeknd song doeee,0,0
2014-07-21,The amount of travel I did today makes the profanity okay,0,0
2014-07-21,Finally fucking home,0,0
2014-07-21,What are the chances taco bell will take this Canadian money,0,0
2014-07-21,Just ran to a train for the first time ever #lame #zerochill,0,0
2014-07-22,This cut on my elbow couldn't be more annoying,0,0
2014-07-22,Make all of dem swallow,0,0
2014-07-22,How many times in one day can I listen to this new @theweeknd song O.o,0,0
2014-07-25,I look crazy because of the amount of clothes in my car,0,0
2014-07-25,Why is traffic a thing,0,0
2014-07-25,Shawty like the way that I ball outtttt,1,0
2014-07-28,When that caffeine kicks in doe,0,0
2014-07-28,I feel like eating is the wrong word to use with soup,0,0
2014-07-28,Eating some very questionable soup,0,0
2014-07-29,"Better slow down, she'll feel it in the morning",0,0
2014-07-30,Only thing uglier than khaki shorts is khaki pants,1,0
2014-07-30,http://t.co/zZIQ5mp9C2 oh man this is great,0,0
2014-07-31,I think I've gotten an x ray of every part of my body,0,0
2014-07-31,Eating a banana while driving is probably the most dangerous thing I do #badass,0,0
2014-07-31,Don't worry I didn't,0,0
2014-07-31,Thought I just said omg to a dude,0,0
2014-07-31,I posted an actual tbt picture and now I hate myself,2,0
2014-07-31,Random rain,0,0
2014-08-01,Every iphone just went off in the office are we going to die,0,0
2014-08-03,current mood:  http://t.co/AeS7u301OQ,0,0
2014-08-03,I think the hangover has passed,0,0
2014-08-03,but your love ain't freeee no moreee,0,0
2014-08-03,all i see is fireworks,0,0
2014-08-03,Tired of being hungover,0,0
2014-08-03,bey talkin shit,1,0
2014-08-03,You can only roll around in your bed avoiding the day until you have to pee,2,0
2014-08-03,Fuckin sluts,0,0
2014-08-04,You can only go as fast as the dump truck/school bus/tractor in front of you #warrencounty #slowasfuck,0,0
2014-08-04,"where we were, kinda thing, betcha crawl, all alone",0,0
2014-08-04,if you gon miss heaven why do it by two inches old money and new bitches,0,0
2014-08-04,Shirtless in dresspants,0,0
2014-08-06,Twitter is amazing #thatlastretweet,0,0
2014-08-06,Just offered to help a girl get her luggage onto the train and couldn't lift it #getbig #fitfam #swag #mylife,3,0
2014-08-06,dreams turn to memories and weeks turn to years huhhh,0,0
2014-08-06,just used a house phone,1,0
2014-08-06,we are Groot,1,0
2014-08-07,"Had a dream last night that my grandma was saying I only have a 4 pack, I think I have a problem",1,0
2014-08-07,https://t.co/xTI3qtHj5Q this is amazing,0,0
2014-08-07,"my dear, were slow dancing in a burning room",0,0
2014-08-08,Danger avoided,1,0
2014-08-08,Eating at a Italian restaurant with a white shirt on #danger,0,0
2014-08-09,Baby you could have it all,0,0
2014-08-09,I would rather stack it up and put it in a safe,0,0
2014-08-09,I just ate an obnoxious amount of twizzlers,0,0
2014-08-10,Parkway North on Sundays,0,0
2014-08-10,Tan lines and aggressive lane changes,1,1
2014-08-10,Shadyyy,0,0
2014-08-10,Lol http://t.co/xQb5DYSTGm,1,0
2014-08-10,Wicked games,0,0
2014-08-10,Too much rum,0,0
2014-08-11,Make it happen,0,0
2014-08-12,Day 2: I found the water fountain,1,0
2014-08-12,Zzzzz,0,0
2014-08-12,Hitting a wall with this whole 3 hours of sleep thing,0,0
2014-08-12,Feel bad for people I shake hands with the day after hockey,1,0
2014-08-12,What the cold this morning,0,0
2014-08-13,"Carried around this umbrella for two days, didn't use it, and now I need sunglasses...",3,0
2014-08-13,I love... Restaurant,0,0
2014-08-13,Is it possible to be in love with a restaurant,0,0
2014-08-13,Zero chill in that lunch,0,0
2014-08-13,Bitch look like Kim Jong un,0,0
2014-08-13,My stomach can't deal with eating before 6am,1,0
2014-08-13,It's only Wednesday,0,0
2014-08-13,Too tired to even change a Jack Johnson song that came on,2,0
2014-08-13,club goin up,0,0
2014-08-14,"Idk what's better, being in the city in the morning or escaping it at the end if the day",1,0
2014-08-14,Conference calls with the Dutch,0,0
2014-08-14,Who will survive in America,0,0
2014-08-14,Back and forth workkkk the middle,0,0
2014-08-14,Holy shit are chicken fries really back,1,0
2014-08-14,everyone sleepin on @PARTYOMO,0,0
2014-08-15,Okay guy aggressively scratching a lottery ticket off this early on the train you need to stop,0,0
2014-08-16,party is an optioonnnn baee,0,1
2014-08-16,Scopin the hotties at this church,0,0
2014-08-16,You still fire I ain't need a BIC,0,0
2014-08-16,Kid on train: im gonna call them a herd of people because they are a herd of people #wisdom #wordstoliveby,0,0
2014-08-17,https://t.co/sT1TDRkRvv lets get this day starteddd #ChiefKeef,0,0
2014-08-17,i think i could sleep for daysss,0,0
2014-08-18,At least I got an express train,0,0
2014-08-18,okay maybe dislike,0,0
2014-08-18,true life: i hate my neighbors cats,0,0
2014-08-19,Chicks dig scars yaaa,0,0
2014-08-19,Jeans to work on a Tuesday great success so far,0,0
2014-08-19,Fun fact: it takes 12 hours and approximately 7 hand washes and 2 showers for hockey smell to leave my hands #gross,2,0
2014-08-19,Cause just to chase my dreams I gotta let it rain,0,0
2014-08-20,Might fuck around lose mah minddd,0,0
2014-08-20,Party on her fingernails for when she finger fuckinnn,0,0
2014-08-20,And it's also a Chevy,0,0
2014-08-20,Ride the Harley into the ....sunrise?,1,0
2014-08-20,Anaconda is really just a song about her ass... who knew...,0,0
2014-08-20,straight uppp,0,0
2014-08-20,"I done made it out the basement
fuck around and change the weather",0,0
2014-08-21,Mamacitaa,0,0
2014-08-21,Inject the coffee into me please,0,0
2014-08-21,Businessmen on bikes,0,0
2014-08-21,It is Thursday right,0,0
2014-08-21,Purple shirt Thursday,0,0
2014-08-22,Know that the bad bitch got ittt,0,0
2014-08-22,Longest week of my life,0,0
2014-08-22,Where can a hitta find some juice around here,0,0
2014-08-23,Even cold November rain,0,0
2014-08-23,wish I could hear skyfall with those drums left in,0,0
2014-08-23,nope,0,0
2014-08-23,https://t.co/OwE4EuPQg2 hmm faster=better?,0,0
2014-08-23,"But there aint nothin I can do
so keep dancin baby, keep dancin dancin",0,0
2014-08-23,"Found more pizza on my jeans, jeez what did I do just drink beer and eat pizza last night",2,0
2014-08-23,There's pizza on my jeans who am i,0,0
2014-08-23,Just made the dopest toss of my apple core into a garbage and no one noticed,0,0
2014-08-23,"Am I the only one who hates the Nj transit saying: ""have a safe day""",0,0
2014-08-24,http://t.co/lLt2W3hVFH,0,0
2014-08-24,So hungover at the gym legoooo,1,0
2014-08-25,Oo when that coffee kicks in,0,0
2014-08-25,Where the f did august go,0,0
2014-08-25,lmao @Applebees taking advantage of the vma hype #mentionyourapplebae,1,0
2014-08-25,need to detox,1,0
2014-08-26,Yeah me neither I don't do that ever,2,0
2014-08-26,But then it's totally unsatisfying,0,0
2014-08-26,So you debate yourself and then end up getting the iced coffee,0,0
2014-08-26,Even though you already had coffee,0,0
2014-08-26,Do you ever just really want an iced coffee,0,0
2014-08-26,Life is crazy,0,0
2014-08-26,https://t.co/FZ4GuFvax2 yesssss,0,0
2014-08-27,"I like how the nj transit voice says ""morris plains""",0,0
2014-08-27,Why the f are you filming a fire truck,0,0
2014-08-27,Two more hours and the hump is done,0,0
2014-08-27,"""if this view becomes something new to you, just remember once it was beautiful""",1,0
2014-08-28,Luh dat shit,0,0
2014-08-28,"The next station is ""morris plains!""",0,0
2014-08-28,Lol jk,0,0
2014-08-28,#trappedinthecity,0,0
2014-08-29,alla dem swallow,0,0
2014-08-30,ugh football,0,0
2014-08-30,la flameee,0,0
2014-08-30,Okay maybe a little hungover,0,0
2014-08-30,So this is what it feels  to workout not hungover,0,0
2014-08-30,Bitch been doin coke since tha 80s... Im a 90s babyyyyy,0,1
2014-08-31,Phantom glass,0,0
2014-08-31,she can tell i aint missin no meals,0,0
2014-09-01,young thug while my grandma talks,0,0
2014-09-01,straight sweatin,0,0
2014-09-01,she belongs to the cityyy,0,0
2014-09-02,The grass ain't greener on the other side it's just blue,0,0
2014-09-02,"My spreadsheets are beautiful, fuck the haterz",0,0
2014-09-02,This is exactly why I take the trainnn,0,0
2014-09-02,Feel bad for anyone commuting by bus today,0,0
2014-09-03,I can tell there's something fashion oriented going on because there's even more girls around that look like they haven't eaten in weeks,1,0
2014-09-03,I've been in the background of 3 photo shoots today #glamorous #nyfashionweek,1,0
2014-09-04,Why are you so sweaty,0,0
2014-09-04,DAT ass keep gettin bigger and bigger,0,0
2014-09-04,"Too much traffic, not enough time",0,0
2014-09-05,And I'm moist,2,0
2014-09-05,Splitting headache yeauhhh,1,0
2014-09-05,People turn into animals trying to get out on Fridays,1,0
2014-09-05,Rawr escape the city,0,0
2014-09-05,"Lol RT @ReformedBroker: that’s what I plan to do to my liver, what a coincidence! RT @TIME: Obama vows to 'degrade and destroy' ISIS",0,0
2014-09-05,"""Morris plains!""",0,0
2014-09-06,Cruise control 85 ya digggg,0,0
2014-09-06,all of these things slip my mind its been crazy,0,0
2014-09-06,shirtless in dress pants and naked with a watch on,0,1
2014-09-06,miles on miles on miles,0,0
2014-09-07,"Just one more, so I can finally breathe",0,0
2014-09-07,The foam roller never felt so good,1,0
2014-09-07,wassup  http://t.co/6NeVKkaCV7,0,0
2014-09-07,"slept most of the day, ate a whole bag of chips and didn't go to the gym, is this what normal people do all the time?",0,0
2014-09-07,http://t.co/Wy3dOA89Jp cant stop listening to this song,0,0
2014-09-08,Haven't had time to think all day,0,0
2014-09-08,#butreallydoe,0,0
2014-09-08,When that pumpkin coffee hits your lipsss #pause,2,1
2014-09-08,Just ran for my train @uncleRazin,1,0
2014-09-09,The perfect banana,0,0
2014-09-09,Coffee is not even working today #nosleep,0,0
2014-09-10,From the peak of the hump you can see the weekend,0,0
2014-09-10,Handling paperwork and drinking coffee at the same time #livelifeontheedge,0,0
2014-09-10,"""New Yorkers"" are especially grumpy in the morning",1,0
2014-09-10,Just cracked my neck way too loud on the train,0,0
2014-09-10,Gets darker and darker every morning #highbeams,0,0
2014-09-11,Another day when I didn't need this god damn umbrella #getmeoffthistrain,1,0
2014-09-11,Love when my train loses power #nevergettinghome,0,0
2014-09-11,I hear dutch people,0,0
2014-09-11,Was raining in nj so I took my umbrella.. But of course it's sunny now because.. New York,1,0
2014-09-12,Forever sweating,0,0
2014-09-12,People complaining about over air conditioned cubicles and I'm just like... Im sweating,1,0
2014-09-12,Squirrelz http://t.co/0TsmfPDERT,0,0
2014-09-12,These squirrels ain't loyal,0,0
2014-09-13,Hold onto your pumpkin spice lattes we in Newark,1,0
2014-09-13,Pizza on my jeans part 2,0,0
2014-09-13,God damn you people with your everything bagels,0,0
2014-09-13,Rushed to a train that is delayed #life,0,0
2014-09-13,"Said go Rutgers to a guy wearing a Rutgers shirt , he just stared at me blankly #warrencounty",2,0
2014-09-13,done did a lot of shit just to live this here lifestyleeeee,0,0
2014-09-13,lolll RT @ReformedBroker: http://t.co/2oyDepGR1i,0,0
2014-09-13,ashy,0,0
2014-09-13,is it a parade?,0,0
2014-09-13,"babysitter, drink vanilla, we are realer, aye",0,0
2014-09-13,the devil done caught my soul,0,0
2014-09-13,wow big sean throwin so much shade,0,0
2014-09-13,you cant full appreciate young thug without lyrics mannn,1,0
2014-09-13,http://t.co/cto802A2x2 shits crazy,0,0
2014-09-14,I often find myself blending the words together when saying fill it regular cash please,0,0
2014-09-15,43 degrees f datttt,1,0
2014-09-16,Im too tired to be tired,1,0
2014-09-16,Even though I hate you,0,0
2014-09-16,Banana give me life,0,0
2014-09-17,Still annoyed that I'm not wearing the pants I wanted,0,0
2014-09-17,"Before noon on Wednesday still counts as ""early next week"" right",0,0
2014-09-17,#whatssleep,0,0
2014-09-17,Didn't mean to wear these pants today,0,0
2014-09-17,Foggg,0,0
2014-09-18,Fuck your wheelled bag,1,0
2014-09-18,Medicated we good nowww,1,0
2014-09-18,I couldn't walk any slower,0,0
2014-09-18,I feel like I'm gonna die and people out here running up stairs in the morning,0,0
2014-09-18,I admire people that take the stairs you're better than me,0,0
2014-09-20,sleep is awesome,1,0
2014-09-21,Preworkout in mah faceeee,0,0
2014-09-22,The first PRESEASON game hasn't even started yet and a rangers fan has already been a douche to me,0,0
2014-09-22,Just got a free redbull it's a good day,0,0
2014-09-22,Im just like really good at sending emails man,0,0
2014-09-22,Monday is almost murked,0,1
2014-09-23,Someone be impressed,3,0
2014-09-23,Just made record time from my desk to my train booom 24 minutes,0,0
2014-09-23,Mofucka neva loved us,0,0
2014-09-23,"Shout out to the guy playing music through a speaker walking with me the whole way, I wanted green day to be my morning soundtrack",1,0
2014-09-23,"Who's responsibility is it to avoid wheeled bags, me or the wheeler",1,0
2014-09-23,Wow so this is what its like to have sleep #ifeelalive,0,0
2014-09-23,A fucking school bus at 615 am....,0,0
2014-09-24,".@NJTRANSIT is on point today , right on schedule for once",0,0
2014-09-24,I should  just sleep at my desk,0,0
2014-09-24,Please don't rain,0,0
2014-09-24,Withering away from hunger,0,0
2014-09-24,Forgot my god damn protein shake... Days ruined,2,0
2014-09-25,But what's a somebody in a nobody town,1,0
2014-09-25,It's a cold world out here alone in these streetsss,1,0
2014-09-25,Shout out to all the women holding the umbrella for their significant other this morning #queens,0,0
2014-09-26,Im sticky from apples and wine,1,0
2014-09-26,"How does it feel, are you free?",0,0
2014-09-26,There's a baby on this train and it hasn't stopped crying for the past half hour,1,0
2014-09-26,Ugh I sneezed on the train im an outcast now,0,0
2014-09-26,Forgot my breakfast sandwich.... Days ruined #fuckmylife,0,0
2014-09-27,Rolling around on the foam roller for 15 minutes like @papa_jond kids won't be allowed to do,1,0
2014-09-27,the world is a ghetto with big guns and picket signs,0,0
2014-09-27,kinesiology tape is awesomeee,0,0
2014-09-27,in a glass,0,0
2014-09-27,my protein shake rides shotgun,0,0
2014-09-28,just like twooo midgetsss,0,0
2014-09-28,http://t.co/8Kno3ZD8CF,0,0
2014-09-28,"You're professional, won't treat it like it's personal",0,0
2014-09-28,preworkout bring me to lifeee,1,0
2014-09-28,5 more weeks of this shit,0,0
2014-09-28,its bout to be a rough month,0,0
2014-09-29,Everyone runnn it's gon rain,0,0
2014-09-29,Scared to know what backing up means when we are right outside the tunnel...,0,0
2014-09-29,Fuckin dark outchea,0,0
2014-09-29,.@oldmanebro is on one this morning sounds like he got some sleep,0,0
2014-09-29,my life for the next month http://t.co/l9zmZMx9Ac,0,0
2014-09-30,Every bad bitch comes with mood swings,0,0
2014-09-30,Happy end of quarter wooooo,0,0
2014-09-30,Windows 10???,0,0
2014-09-30,The only thing uglier than converse are dirty converse,0,0
2014-10-01,Almost 4 weeks until I can focus on living life instead of catching trains,1,0
2014-10-01,"Okay I think I need to alter my tweet yesterday, high top converse are okay but dirty low top converse are the worst @papa_jond",0,0
2014-10-01,Arugala is my shit #fuckkale #bangbang,0,0
2014-10-01,Well I forgot my umbrella oooops,0,0
2014-10-01,400 dollars boom,0,0
2014-10-02,Green on green,0,0
2014-10-03,Smile on her face best believe she wearin nothin else,0,0
2014-10-03,Oh yes it's wine time,0,0
2014-10-03,God damn dutch based signatures,0,0
2014-10-03,I finished reading gone girl this morning and got a pumpkin spiced latte with my lunch....,2,0
2014-10-03,devils won a shootout!!!!,0,0
2014-10-04,Walmart on a Saturday night in hackettstown,0,0
2014-10-04,even in my willll keep it trilll,0,0
2014-10-04,http://t.co/N5uwMzsZYu shit is crazzzzyy,1,0
2014-10-05,Okay NFL redzone is pretty cool,0,0
2014-10-05,these bitches'll changee on youu,0,0
2014-10-05,Dts,0,0
2014-10-05,Just got an incredible urge to watch 80s movies,0,0
2014-10-05,hurry up with my damn croissantssss,0,0
2014-10-06,Bitch I want the loveeee,0,0
2014-10-07,Just ate a glazed blueberry donut and now life will never be the same,0,0
2014-10-07,Instead of quiet cars there should be no coughing cars,1,1
2014-10-08,Relationship status : on nj transit,2,1
2014-10-09,Caffeine is a helluva drug,0,0
2014-10-09,Bad bitches always goin on the northeast corridor trainz,1,0
2014-10-10,So gone so gone,0,0
2014-10-10,If I have headphones on and I can't hear the coughing it can't get me sick right,1,0
2014-10-10,"Yeah workin late, on a Friday",0,0
2014-10-11,#rainsleetsnow,0,0
2014-10-11,Mail people are cool,0,0
2014-10-11,Pumpkin canolis,0,0
2014-10-11,whats the run dude,0,0
2014-10-11,http://t.co/jNLXiz5qpb amazing,0,0
2014-10-12,and im only lookin back if im lookin at her booty,0,0
2014-10-13,14,0,0
2014-10-13,Arugala I missed you,0,0
2014-10-13,Big meeting legggo,0,0
2014-10-13,and of course they run the goalie.....,0,0
2014-10-13,LOL @NYRangers losing 6 to 2 to toronto,0,0
2014-10-14,There's at least 4 phone conversations going on around me simultaneously #help,0,0
2014-10-14,Werk,0,0
2014-10-14,Real quick,0,0
2014-10-14,hopefully stamkos uses up all his luck tonight,0,0
2014-10-15,The next station is,0,0
2014-10-15,So hungry in the name of cake later,0,0
2014-10-15,Know it's not right when mom askin questions,0,0
2014-10-15,anddd theres the awkward question ive been waiting for,0,0
2014-10-16,Thursday sucks because it's not Friday,0,0
2014-10-16,"Took me 3 hours and twenty minutes to get to work today, how's YOUR day going",1,0
2014-10-16,Since njtransit blames it's delays on amtrack does amtrack blame it's delays on njtransit #ornah,0,0
2014-10-16,Missed my trainnn thanks to the rain,0,0
2014-10-17,Girl you know you fakinnn,0,0
2014-10-18,I think I'm in love with my chiro,1,0
2014-10-21,Why do I smell vodka on this train #neveragain,0,0
2014-10-21,This ain't nothin to relate to,0,0
2014-10-21,Bilateral brainstorming,0,0
2014-10-21,If you were wondering if Italian cheesecake was a good flavor of coffee the answer is no.... Not at all,0,0
2014-10-22,Oops,0,0
2014-10-22,Vodka before 4 on a Wednesday,0,0
2014-10-22,Rainy days are the best dayz,0,0
2014-10-22,Nothing like a good over time loss #ftherangers,1,0
2014-10-23,What a moist morning,0,1
2014-10-23,Fuck your massive umbrella,0,0
2014-10-24,Can I get #Ebola from a conference call,0,0
2014-10-25,Wish I wasn't wearing this fucking shirt,1,0
2014-10-25,Winter has arrived in my room #getmeouttahere,0,0
2014-10-26,Wait till I get my money rightttt,0,0
2014-10-27,a wasted pea is always a sad sight,0,0
2014-10-27,4 more days,1,0
2014-10-27,Delays delays delays wooo,0,0
2014-10-28,I have a headache before I'm even in penn station yeahhhh,0,0
2014-10-28,They forget to get they hair cut,0,0
2014-10-28,Shits real,0,0
2014-10-28,When that caffeine kicks in,0,0
2014-10-28,What a nice day to check twitter on a bench instead of inside,0,1
2014-10-28,Oh good so it's spring now I'm fine with skipping winter,0,0
2014-10-28,Everyone around me is coughing whyyy,0,0
2014-10-28,Rangers are scum,0,0
2014-10-30,Is very fally outside,1,0
2014-10-30,"Can I eat in the quiet car, asking for a friend",0,0
2014-10-31,Espn talks about MLS more than hockey...,1,0
2014-10-31,A pirate sat next to me on the train today,0,0
2014-11-02,moved to nyc but stuck in new jersey lollllll,1,0
2014-11-03,Am I an adult now,0,0
2014-11-04,Anddd finally done answering emails from being out yesterday,1,0
2014-11-05,"Subways are 10000000000000000000x better than njtransit, I even have more cell phone service somehow",0,0
2014-11-06,Da fuck you doin calling me at 4:58,0,0
2014-11-07,When did it turn winter,0,0
2014-11-07,They know my order at my lunch place finally #wemadeit #regular,1,0
2014-11-08,Popcorn in a urinal,1,0
2014-11-10,I think I scared whoever just called me by accident,1,0
2014-11-11,Nueva york,0,0
2014-11-14,Bitch looks like Olivia Wilde,0,0
2014-11-14,Quite cold outchea,0,0
2014-11-18,Not only am I half asleep in the gym I'm half frozen too #toocold #theraflu,1,0
2014-11-18,lol facebook #CharlesManson #chicken http://t.co/4hEtk3jAW2,0,0
2014-11-21,Vlookups with one hand while I eat an apple #imcool,0,0
2014-11-23,"""We are only listening to real hip hop tonight"" ... Puts on drake",2,0
2014-11-24,Straight through this bitch,0,0
2014-11-25,Oh God I hear Christmas music,0,1
2014-11-25,Silent elevator companions,0,0
2014-11-27,helping my mom cook by watching walking dead,0,0
2014-11-27,do i really have to get out of bed #socold,0,0
2014-11-27,we made it to Thanksgivin,1,0
2014-11-28,Too damn cold,0,0
2014-11-29,O.o mother of God http://t.co/8TEue5xko1,0,0
2014-11-29,"Gym dirt and sweat, the best hair product",0,0
2014-12-01,Unanswered emails drive me crAAaaaAzyyy,0,0
2014-12-02,Apples are life,0,0
2014-12-02,People next to me talking about hunting quails,0,0
2014-12-03,Strapped with an umbrella,0,0
2014-12-03,Warm swiss cheese,0,0
2014-12-03,Eyeuck,0,0
2014-12-04,Company holiday party next week ohhhh yeah #turnup,1,0
2014-12-04,Always be eating,0,0
2014-12-04,ABE,0,0
2014-12-04,"Take off your cool, then lose control",0,0
2014-12-04,Got damn helicopters,0,0
2014-12-05,Too full to crack my back,0,0
2014-12-05,Subways were booty this morning,0,0
2014-12-05,and if somebody woulda told me a month ago frontin though yo I wouldnt wanna know,1,0
2014-12-05,Somewhere far along this road,0,0
2014-12-06,vivacious,0,0
2014-12-08,Millions on millions,0,0
2014-12-09,"When you have time, use it -Lou",0,0
2014-12-09,New York is a puddle today,2,0
2014-12-09,The gym is not where I should be smelling McDonald's,1,0
2014-12-10,Ain't got no fuckin timeeee,0,0
2014-12-12,Don't believe me just watch lolllll,0,0
2014-12-12,Lima Bean?,0,0
2014-12-13,Ugh I have to put a shirt on to get my pizza from the pizza guy,1,0
2014-12-13,last sequential date of the century! make it special people,0,1
2014-12-16,Nothin like some Taylor Swift at the gym in the morning,1,1
2014-12-17,"Working late and eating Chinese food in a quiet office, this is how I always imagined 23 would be like",2,1
2014-12-17,That sushi and chicken afterglow,0,0
2014-12-18,What is this....only express train day,0,0
2014-12-18,GOMD,0,0
2014-12-18,Rounding is the root of all evil,0,0
2014-12-19,Hit the club for the cougars,0,0
2014-12-19,Make it or break it Friday $$$$$,0,0
2014-12-19,More apples than bananas,0,0
2014-12-21,am i chasin timeeeEEee,0,0
